Year	Model	Data	Forcing
1985.25	-7.21886996	-0.407	3.277771865
1985.333333	-7.216667065	-0.343	-0.523292696
1985.416667	-7.214464171	-0.134	-0.521090526
1985.5	-7.212261276	-0.159	-0.518888356
1985.583333	-7.210058382	-0.287	-0.516686186
1985.666667	-7.207855488	-0.253	-0.514484017
1985.75	-7.205652595	-0.251	-0.512281848
1985.833333	-10.54450124	-0.301	-0.510079679
1985.916667	-10.54229798	-0.343	-0.507877511
1986	-10.54009473	-0.349	-0.505675342
1986.083333	-10.53789148	-0.281	-0.503473174
1986.166667	-10.53568823	-0.299	-0.501271006
1986.25	-10.53348498	-0.331	-0.499068839
1986.333333	-10.53128172	-0.235	-3.372063504
1986.416667	-10.52907847	-0.267	-3.369861031
1986.5	-10.52687522	-0.255	-3.367658557
1986.583333	-10.52467197	-0.279	-3.365456084
1986.666667	-10.52246872	-0.226	-3.363253611
1986.75	-10.52026547	-0.325	-3.361051139
1986.833333	-9.30813168	-0.404	-3.358848666
1986.916667	-9.30592856	-0.378	-3.356646194
1987	-9.303725441	-0.284	-3.354443722
1987.083333	-9.301522321	-0.224	-3.352241251
1987.166667	-9.299319202	-0.039	-3.350038779
1987.25	-9.297116083	0.023	-3.347836308
1987.333333	-9.294912965	0.061	-0.520326537
1987.416667	-9.292709846	0.196	-0.518124367
1987.5	-9.290506728	0.273	-0.515922198
1987.583333	-9.28830361	0.273	-0.513720029
1987.666667	-9.286100493	0.187	-0.51151786
1987.75	-9.283897375	0.04	-0.509315691
1987.833333	-4.731130329	-0.077	-0.507113522
1987.916667	-4.728927702	0.036	-0.504911354
1988	-4.726725076	-0.049	-0.502709186
1988.083333	-4.724522449	-0.123	-0.500507018
1988.166667	-4.722319823	-0.018	-0.498304851
1988.25	-4.720117197	0.043	-0.496102683
1988.333333	-4.717914571	0.129	1.474984438
1988.416667	-4.715711946	0.156	1.477185255
1988.5	-4.713509321	0.1	1.479386073
1988.583333	-4.711306696	-0.018	1.48158689
1988.666667	-4.709104071	-0.105	1.483787707
1988.75	-4.706901446	-0.181	1.485988524
1988.833333	-4.096737991	-0.157	1.488189341
1988.916667	-4.094535432	-0.174	1.490390157
1989	-4.092332874	-0.231	1.492590973
1989.083333	-4.090130316	-0.167	1.494791789
1989.166667	-4.087927758	-0.263	1.496992605
1989.25	-4.0857252	-0.3	1.49919342
1989.333333	-4.083522643	-0.157	-2.715998232
1989.416667	-4.081320086	0.08	-2.713795828
1989.5	-4.079117529	0.167	-2.711593425
1989.583333	-4.076914972	0.102	-2.709391021
1989.666667	-4.074712416	-0.105	-2.707188618
1989.75	-4.07250986	-0.134	-2.704986216
1989.833333	-7.330894022	-0.16	-2.702783813
1989.916667	-7.328691115	-0.164	-2.700581411
1990	-7.326488208	-0.31	-2.698379009
1990.083333	-7.324285302	-0.172	-2.696176607
1990.166667	-7.322082396	-0.189	-2.693974206
1990.25	-7.31987949	-0.128	-2.691771805
1990.333333	-7.317676584	-0.069	-6.176902161
1990.416667	-7.315473679	-0.067	-6.174699389
1990.5	-7.313270774	-0.033	-6.172496617
1990.583333	-7.311067869	0.042	-6.170293845
1990.666667	-7.308864964	0.136	-6.168091073
1990.75	-7.306662059	0.102	-6.165888302
1990.833333	-6.308801944	-0.065	-6.16368553
1990.916667	-6.306599147	-0.047	-6.161482759
1991	-6.30439635	-0.206	-6.159279989
1991.083333	-6.302193554	-0.128	-6.157077218
1991.166667	-6.299990758	-0.08	-6.154874448
1991.25	-6.297787962	-0.144	-6.152671678
1991.333333	-6.295585167	-0.165	-4.076275003
1991.416667	-6.293382371	-0.141	-4.074072455
1991.5	-6.291179576	-0.119	-4.071869907
1991.583333	-6.288976781	-0.121	-4.069667359
1991.666667	-6.286773987	-0.049	-4.067464811
1991.75	-6.284571192	-0.274	-4.065262263
1991.833333	-2.424102746	-0.273	-4.063059716
1991.916667	-2.421900368	-0.226	-4.060857169
1992	-2.41969799	-0.203	-4.058654622
1992.083333	-2.417495612	-0.107	-4.056452075
1992.166667	-2.415293234	-0.105	-4.054249529
1992.25	-2.413090856	-0.197	-4.052046982
1992.333333	-2.410888479	-0.235	-2.667578264
1992.416667	-2.408686102	-0.163	-2.665375865
1992.5	-2.406483726	-0.232	-2.663173467
1992.583333	-2.404281349	-0.393	-2.660971069
1992.666667	-2.402078973	-0.382	-2.658768671
1992.75	-2.399876597	-0.313	-2.656566274
1992.833333	-2.101348965	-0.347	-2.654363876
1992.916667	-2.099146621	-0.298	-2.652161479
1993	-2.096944278	-0.253	-2.649959083
1993.083333	-2.094741935	-0.2	-2.647756686
1993.166667	-2.092539592	-0.257	-2.64555429
1993.25	-2.090337249	-0.187	-2.643351894
1993.333333	-2.088134907	-0.177	-5.699276893
1993.416667	-2.085932564	-0.195	-5.697074172
1993.5	-2.083730222	-0.29	-5.69487145
1993.583333	-2.081527881	-0.242	-5.692668729
1993.666667	-2.079325539	-0.178	-5.690466009
1993.75	-2.077123198	-0.257	-5.688263288
1993.833333	-3.970264197	-0.332	-5.686060568
1993.916667	-3.968061652	-0.307	-5.683857848
1994	-3.965859108	-0.31	-5.681655128
1994.083333	-3.963656563	-0.323	-5.679452408
1994.166667	-3.961454019	-0.293	-5.677249689
1994.25	-3.959251475	-0.214	-5.67504697
1994.333333	-3.957048931	-0.221	-7.222687637
1994.416667	-3.954846388	-0.236	-7.220484754
1994.5	-3.952643844	-0.245	-7.21828187
1994.583333	-3.950441301	-0.25	-7.216078987
1994.666667	-3.948238759	-0.166	-7.213876104
1994.75	-3.946036216	-0.074	-7.211673221
1994.833333	-2.584950964	-0.034	-7.209470338
1994.916667	-2.582748568	-0.105	-7.207267456
1995	-2.580546172	-0.077	-7.205064574
1995.083333	-2.578343777	-0.054	-7.202861692
1995.166667	-2.576141382	0.002	-7.20065881
1995.25	-2.573938987	0.061	-7.198455929
1995.333333	-2.571736593	0.257	-5.670984376
1995.416667	-2.569534199	0.349	-5.668781658
1995.5	-2.567331804	0.299	-5.66657894
1995.583333	-2.565129411	0.168	-5.664376222
1995.666667	-2.562927017	0.039	-5.662173504
1995.75	-2.560724624	0.087	-5.659970786
1995.833333	-0.878870279	0.112	-5.657768069
1995.916667	-0.876668067	0.027	-5.655565352
1996	-0.874465856	-0.025	-5.653362635
1996.083333	-0.872263644	-0.047	-5.651159919
1996.166667	-0.870061433	-0.073	-5.648957202
1996.25	-0.867859222	-0.006	-5.646754486
1996.333333	-0.865657011	-0.08	-5.849763227
1996.416667	-0.8634548	-0.139	-5.847560489
1996.5	-0.86125259	-0.12	-5.845357752
1996.583333	-0.85905038	-0.024	-5.843155015
1996.666667	-0.85684817	-0.017	-5.840952278
1996.75	-0.854645961	-0.16	-5.838749542
1996.833333	-2.412414562	-0.189	-5.836546805
1996.916667	-2.410212185	-0.17	-5.834344069
1997	-2.408009808	-0.107	-5.832141333
1997.083333	-2.405807431	-0.051	-5.829938598
1997.166667	-2.403605054	-0.01	-5.827735862
1997.25	-2.401402678	-0.008	-5.825533127
1997.333333	-2.399200302	0.024	-7.845835777
1997.416667	-2.396997927	-0.007	-7.843632827
1997.5	-2.394795551	0.045	-7.841429877
1997.583333	-2.392593176	0	-7.839226927
1997.666667	-2.390390801	0.094	-7.837023978
1997.75	-2.388188426	0.135	-7.834821028
1997.833333	-2.900397853	0.036	-7.832618079
1997.916667	-2.898195423	0.116	-7.830415131
1998	-2.895992994	0.114	-7.828212182
1998.083333	-2.893790564	0.276	-7.826009234
1998.166667	-2.891588135	0.306	-7.823806286
1998.25	-2.889385707	0.276	-7.821603338
1998.333333	-2.887183278	0.368	-6.591817408
1998.416667	-2.88498085	0.474	-6.589614591
1998.5	-2.882778422	0.472	-6.587411775
1998.583333	-2.880575994	0.497	-6.585208959
1998.666667	-2.878373566	0.397	-6.583006143
1998.75	-2.876171139	0.366	-6.580803327
1998.833333	-0.663532674	0.301	-6.578600512
1998.916667	-0.661330485	0.263	-6.576397697
1999	-0.659128296	0.035	-6.574194882
1999.083333	-0.656926108	0.042	-6.571992067
1999.166667	-0.65472392	0.053	-6.569789253
1999.25	-0.652521732	0.036	-6.567586438
1999.333333	-0.650319544	0.146	-4.960643527
1999.416667	-0.648117357	0.164	-4.958440885
1999.5	-0.64591517	0.182	-4.956238242
1999.583333	-0.643712983	0.291	-4.9540356
1999.666667	-0.641510796	0.169	-4.951832958
1999.75	-0.63930861	0.001	-4.949630316
1999.833333	-0.83015829	-0.065	-4.947427674
1999.916667	-0.827956083	-0.001	-4.945225033
2000	-0.825753877	-0.1	-4.943022392
2000.083333	-0.823551671	-0.054	-4.940819751
2000.166667	-0.821349464	0.088	-4.93861711
2000.25	-0.819147259	0.026	-4.93641447
2000.333333	-0.816945053	0.089	-6.964400299
2000.416667	-0.814742848	-0.034	-6.962197442
2000.5	-0.812540643	0.056	-6.959994586
2000.583333	-0.810338438	0.087	-6.95779173
2000.666667	-0.808136233	0.086	-6.955588875
2000.75	-0.805934029	-0.056	-6.95338602
2000.833333	-4.254704196	-0.069	-6.951183165
2000.916667	-4.252501621	-0.143	-6.94898031
2001	-4.250299045	-0.143	-6.946777455
2001.083333	-4.24809647	-0.043	-6.944574601
2001.166667	-4.245893895	-0.002	-6.942371747
2001.25	-4.243691321	-0.028	-6.940168893
2001.333333	-4.241488746	-0.025	-8.519403792
2001.416667	-4.239286172	0.182	-8.51720077
2001.5	-4.237083598	0.119	-8.514997749
2001.583333	-4.234881025	0.161	-8.512794727
2001.666667	-4.232678451	0.27	-8.510591706
2001.75	-4.230475878	0.235	-8.508388685
2001.833333	-3.791288064	0.14	-8.506185664
2001.916667	-3.789085538	0.197	-8.503982644
2002	-3.786883013	0.165	-8.501779624
2002.083333	-3.784680488	0.149	-8.499576604
2002.166667	-3.782477963	0.128	-8.497373584
2002.25	-3.780275438	0.011	-8.495170564
2002.333333	-3.778072914	-0.065	-4.82897944
2002.416667	-3.775870389	-0.133	-4.826776811
2002.5	-3.773667865	-0.082	-4.824574182
2002.583333	-3.771465342	0.09	-4.822371554
2002.666667	-3.769262818	0.063	-4.820168926
2002.75	-3.767060295	0.095	-4.817966298
2002.833333	-0.388702331	0.003	-4.815763671
2002.916667	-0.386500172	-0.012	-4.813561043
2003	-0.384298013	0.034	-4.811358416
2003.083333	-0.382095854	-0.029	-4.809155789
2003.166667	-0.379893696	0.096	-4.806953163
2003.25	-0.377691538	0.063	-4.804750536
2003.333333	-0.37548938	0.135	-2.753331379
2003.416667	-0.373287222	0.189	-2.751128972
2003.5	-0.371085064	0.26	-2.748926564
2003.583333	-0.368882907	0.399	-2.746724157
2003.666667	-0.36668075	0.435	-2.74452175
2003.75	-0.364478593	0.41	-2.742319343
2003.833333	-1.520662956	0.207	-2.740116937
2003.916667	-1.518460675	0.208	-2.737914531
2004	-1.516258394	0.194	-2.735712125
2004.083333	-1.514056114	0.193	-2.733509719
2004.166667	-1.511853833	0.141	-2.731307314
2004.25	-1.509651553	0.092	-2.729104908
2004.333333	-1.507449273	-0.011	-6.187202828
2004.416667	-1.505246994	0.161	-6.185000055
2004.5	-1.503044714	0.211	-6.182797282
2004.583333	-1.500842435	0.3	-6.180594509
2004.666667	-1.498640156	0.224	-6.178391736
2004.75	-1.496437877	0.226	-6.176188963
2004.833333	-6.490669992	0.204	-6.173986191
2004.916667	-6.488467175	0.171	-6.171783419
2005	-6.486264359	0.094	-6.169580647
2005.083333	-6.484061543	0.109	-6.167377876
2005.166667	-6.481858728	0.268	-6.165175104
2005.25	-6.479655912	0.275	-6.162972333
2005.333333	-6.477453097	0.276	-8.360225385
2005.416667	-6.475250282	0.31	-8.35802238
2005.5	-6.473047467	0.43	-8.355819375
2005.583333	-6.470844653	0.423	-8.353616371
2005.666667	-6.468641839	0.402	-8.351413367
2005.75	-6.466439025	0.221	-8.349210363
2005.833333	-5.788156438	0.123	-8.347007359
2005.916667	-5.785953697	0.199	-8.344804355
2006	-5.783750957	0.107	-8.342601352
2006.083333	-5.781548216	0.058	-8.340398349
2006.166667	-5.779345476	0.043	-8.338195346
2006.25	-5.777142737	0.181	-8.335992343
2006.333333	-5.774939997	0.291	-3.7335375
2006.416667	-5.772737258	0.316	-3.731334988
2006.5	-5.770534519	0.358	-3.729132476
2006.583333	-5.76833178	0.384	-3.726929965
2006.666667	-5.766129041	0.347	-3.724727453
2006.75	-5.763926303	0.317	-3.722524942
2006.833333	-1.429554307	0.272	-3.720322431
2006.916667	-1.427352036	0.154	-3.718119921
2007	-1.425149764	0.154	-3.71591741
2007.083333	-1.422947494	0.2	-3.7137149
2007.166667	-1.420745223	0.11	-3.71151239
2007.25	-1.418542953	0.142	-3.709309881
2007.333333	-1.416340683	0.095	-1.206921401
2007.416667	-1.414138413	0.071	-1.204719158
2007.5	-1.411936143	0.112	-1.202516915
2007.583333	-1.409733874	0.038	-1.200314673
2007.666667	-1.407531605	0.081	-1.198112431
2007.75	-1.405329336	0.141	-1.195910189
2007.833333	-2.245080932	0.159	-1.193707947
2007.916667	-2.242878573	0.094	-1.191505706
2008	-2.240676214	0.013	-1.189303465
2008.083333	-2.238473855	0.111	-1.187101224
2008.166667	-2.236271497	0.142	-1.184898983
2008.25	-2.234069139	0.026	-1.182696743
2008.333333	-2.231866781	0.155	-4.865563773
2008.416667	-2.229664423	0.239	-4.86336114
2008.5	-2.227462066	0.189	-4.861158508
2008.583333	-2.225259708	0.158	-4.858955876
2008.666667	-2.223057351	0.181	-4.856753244
2008.75	-2.220854995	0.085	-4.854550612
2008.833333	-6.703990678	-0.016	-4.852347981
2008.916667	-6.701787839	0.001	-4.850145349
2009	-6.699585	-0.076	-4.847942718
2009.083333	-6.697382161	-0.181	-4.845740088
2009.166667	-6.695179322	-0.177	-4.843537457
2009.25	-6.692976484	-0.148	-4.841334827
2009.333333	-6.690773645	-0.079	-7.466391638
2009.416667	-6.688570807	0.104	-7.464188729
2009.5	-6.68636797	0.211	-7.461985819
2009.583333	-6.684165132	0.135	-7.45978291
2009.666667	-6.681962295	0.04	-7.457580001
2009.75	-6.679759458	0.147	-7.455377092
2009.833333	-6.082694017	0.052	-7.453174183
2009.916667	-6.080491245	0.065	-7.450971275
2010	-6.078288472	0.022	-7.448768367
2010.083333	-6.0760857	0.16	-7.446565459
2010.166667	-6.073882929	0.27	-7.444362552
2010.25	-6.071680157	0.408	-7.442159644
2010.333333	-6.069477386	0.442	-3.721685857
2010.416667	-6.067274615	0.43	-3.719483346
2010.5	-6.065071844	0.433	-3.717280836
2010.583333	-6.062869074	0.508	-3.715078325
2010.666667	-6.060666303	0.432	-3.712875815
2010.75	-6.058463533	0.306	-3.710673305
2010.833333	-2.330365038	0.218	-3.708470796
2010.916667	-2.32816267	0.19	-3.706268286
2011	-2.325960302	0.126	-3.704065777
2011.083333	-2.323757934	0.09	-3.701863268
2011.166667	-2.321555566	0.038	-3.69966076
2011.25	-2.319353199	0.074	-3.697458251
2011.333333	-2.317150832	0.134	-2.225821217
2011.416667	-2.314948465	0.161	-2.223618866
2011.5	-2.312746098	0.074	-2.221416515
2011.583333	-2.310543732	0.129	-2.219214164
2011.666667	-2.308341365	0.127	-2.217011813
2011.75	-2.306138999	0.045	-2.214809463
2011.833333	-3.462820676	-0.088	-2.212607112
2011.916667	-3.460618185	-0.062	-2.210404762
2012	-3.458415695	-0.083	-2.208202413
2012.083333	-3.456213205	-0.014	-2.206000063
2012.166667	-3.454010716	0.008	-2.203797714
2012.25	-3.451808227	0.062	-2.201595365
2012.333333	-3.449605737	0.146	-5.216111593
2012.416667	-3.447403249	0.282	-5.213908923
2012.5	-3.44520076	0.357	-5.211706253
2012.583333	-3.442998272	0.413	-5.209503584
2012.666667	-3.440795783	0.43	-5.207300914
2012.75	-3.438593296	0.312	-5.205098245
2012.833333	-6.08442986	0.147	-5.202895576
2012.916667	-6.082227087	0.123	-5.200692908
2013	-6.080024315	0.11	-5.198490239
2013.083333	-6.077821542	0.097	-5.196287571
2013.166667	-6.075618771	0.14	-5.194084903
2013.25	-6.073415999	0.118	-5.191882236
2013.333333	-6.071213227	0.083	-6.135770915
2013.416667	-6.069010456	0.028	-6.133568147
2013.5	-6.066807685	0.172	-6.131365379
2013.583333	-6.064604914	0.176	-6.129162611
2013.666667	-6.062402144	0.237	-6.126959844
2013.75	-6.060199374	0.329	-6.124757077
2013.833333	-4.63204812	0.11	-6.12255431
2013.916667	-4.629845503	0.018	-6.120351544
2014	-4.627642887	-0.08	-6.118148777
2014.083333	-4.625440272	-0.061	-6.115946011
2014.166667	-4.623237656	-0.099	-6.113743245
2014.25	-4.621035041	-0.112	-6.11154048
2014.333333	-4.618832426	-0.02	-2.991871671
2014.416667	-4.616629811	0.044	-2.989669238
2014.5	-4.614427197	0.203	-2.987466805
2014.583333	-4.612224582	0.316	-2.985264372
2014.666667	-4.610021968	0.292	-2.98306194
2014.75	-4.607819354	0.274	-2.980859508
2014.833333	-2.724183362	0.046	-2.978657076
2014.916667	-2.721980951	0.04	-2.976454645
2015	-2.71977854	-0.027	-2.974252213
2015.083333	-2.71757613	-0.022	-2.972049782
2015.166667	-2.71537372	-0.147	-2.969847351
2015.25	-2.71317131	-0.09	-2.96764492
2015.333333	-2.710968901	0.026	-3.214966674
2015.416667	-2.708766492	0.01	-3.212764218
2015.5	-2.706564082	0.113	-3.210561761
2015.583333	-2.704361674	0.16	-3.208359305
2015.666667	-2.702159265	0.282	-3.206156849
2015.75	-2.699956857	0.306	-3.203954393
2015.833333	-5.806578527	0.168	-3.201751937
2015.916667	-5.804375785	0.211	-3.199549482
2016	-5.802173042	0.212	-3.197347027
2016.083333	-5.7999703	0.137	-3.195144572
2016.166667	-5.797767558	0.169	-3.192942117
2016.25	-5.795564816	0.158	-3.190739663
2016.333333	-5.793362075	0.325	-5.569355616
2016.416667	-5.791159333	0.39	-5.567152908
2016.5	-5.788956592	0.413	-5.564950201
2016.583333	-5.786753852	0.438	-5.562747493
2016.666667	-5.784551111	0.439	-5.560544787
2016.75	-5.782348371	0.361	-5.55834208
2016.833333	-6.879340982	0.372	-5.556139373
2016.916667	-6.877138124	0.316	-5.553936667
2017	-6.874935266	0.206	-5.551733961
2017.083333	-6.872732408	0.208	-5.549531255
2017.166667	-6.870529551	0.148	-5.54732855
2017.25	-6.868326693	0.264	-5.545125845
2017.333333	-6.866123836	0.295	-3.808963777
2017.416667	-6.863920979	0.289	-3.806761257
2017.5	-6.861718123	0.283	-3.804558737
2017.583333	-6.859515266	0.291	-3.802356217
2017.666667	-6.85731241	0.331	-3.800153698
2017.75	-6.855109554	0.414	-3.797951179
2017.833333	-4.354332183	0.333	-3.79574866
2017.916667	-4.352129596	0.345	-3.793546141
2018	-4.34992701	0.154	-3.791343623
2018.083333	-4.347724424	0.043	-3.789141105
2018.166667	-4.345521839	0.113	-3.786938587
2018.25	-4.343319254	0.045	-3.784736069
2018.333333	-4.341116668	-0.02	-0.587023448
2018.416667	-4.338914084	-0.03	-0.584821271
2018.5	-4.336711499	-0.002	-0.582619095
2018.583333	-4.334508915	0.093	-0.580416918
2018.666667	-4.33230633	0.143	-0.578214742
2018.75	-4.330103746	0.124	-0.576012566
2018.833333	-4.378422023	-0.14	-0.573810391
2018.916667	-4.376219434	-0.079	-0.571608215
2019	-4.374016845	-0.034	-0.56940604
2019.083333	-4.371814257	0.061	-0.567203865
2019.166667	-4.369611668	0.102	-0.565001691
2019.25	-4.36740908	0.104	-0.562799516
2019.333333	-4.365206493	0.069	-2.495509331
2019.416667	-4.363003905	0.154	-2.493306951
2019.5	-4.360801318	0.333	-2.491104571
2019.583333	-4.358598731	0.319	-2.488902191
2019.666667	-4.356396144	0.226	-2.486699812
2019.75	-4.354193558	0.139	-2.484497432
2019.833333	-9.647541396	0.091	-2.482295054
2019.916667	-9.645338239	0.145	-2.480092675
2020	-9.643135083	0.077	-2.477890296
2020.083333	-9.640931927	0.337	-2.475687918
2020.166667	-9.638728772	0.349	-2.47348554
2020.25	-9.636525616	0.35	-2.471283162
2020.333333	-9.634322461	0.247	-4.364101762
2020.416667	-9.632119306	0.253	-4.361899182
2020.5	-9.629916151	0.344	-4.359696603
2020.583333	-9.627712997	0.429	-4.357494025
2020.666667	-9.625509843	0.3	-4.355291446
2020.75	-9.623306689	0.292	-4.353088868
2020.833333	-9.770833739	0.116	-4.35088629
2020.916667	-9.768630569	0.166	-4.348683712
2021	-9.7664274	0.13	-4.346481134
2021.083333	-9.764224231	0.142	-4.344278557
2021.166667	-9.762021062	0.116	-4.34207598
2021.25	-9.759817893	0.058	-4.339873403
2021.333333	-9.757614725	0.075	0.136321694
2021.416667	-9.755411556	0.142	0.138522654
2021.5	-9.753208388	0.213	0.140723615
2021.583333	-9.751005221	0.248	0.142924574
2021.666667	-9.748802053	0.406	0.145125534
2021.75	-9.746598886	0.479	0.147326494
2021.833333	-6.142167457	0.449	0.149527453
2021.916667	-6.139964678	0.256	0.151728412
2022	-6.137761899	0.18	0.15392937
2022.083333	-6.135559121	0.137	0.156130329
2022.166667	-6.133356343	0.012	0.158331287
2022.25	-6.131153565	0.114	0.160532245
2022.333333	-6.128950787	0.2	3.820721734
2022.416667	-6.12674801	0.202	3.822922302
2022.5	-6.124545233	0.14	3.825122869
2022.583333	-6.122342456	0.362	3.827323437
