Year	Model	Data	Forcing
1911.833333000	-0.073956872	-1.333333E-01	5.484665E-01
1911.916667000	-0.135031586	1.766667E-01	5.434380E-01
1912.000000000	-0.258932978	2.600000E-01	5.384096E-01
1912.083333000	-0.309250901	4.466667E-01	1.690580E-02
1912.166667000	-0.292546163	4.366667E-01	1.187795E-02
1912.250000000	-0.271082656	2.066667E-01	6.850117E-03
1912.333333000	-0.268710594	-4.333333E-02	1.822286E-03
1912.416667000	-0.312699183	-2.166667E-01	-3.205540E-03
1912.500000000	-0.364718950	-2.500000E-01	1.821755E-03
1912.583333000	-0.232287206	-2.266667E-01	-7.717984E-01
1912.666667000	-0.262189021	-3.133333E-01	-7.667703E-01
1912.750000000	-0.384320331	-2.700000E-01	-7.617421E-01
1912.833333000	-0.508608235	-3.633333E-01	-7.567140E-01
1912.916667000	-0.663492745	-4.000000E-01	-7.516859E-01
1913.000000000	-0.769593375	-2.733333E-01	-7.466578E-01
1913.083333000	-0.465333938	-6.666667E-02	-1.861191E+00
1913.166667000	-0.300882195	-5.333333E-02	-1.856162E+00
1913.250000000	-0.250589811	-2.300000E-01	-1.851132E+00
1913.333333000	-0.209662766	-4.666667E-01	-1.846103E+00
1913.416667000	-0.188818184	-5.433333E-01	-1.841074E+00
1913.500000000	-0.197234547	-6.400000E-01	-1.836044E+00
1913.583333000	-0.151341604	-5.266667E-01	-2.294496E+00
1913.666667000	-0.204361996	-4.433333E-01	-2.289466E+00
1913.750000000	-0.305994684	-2.400000E-01	-2.284437E+00
1913.833333000	-0.396260894	-1.400000E-01	-2.279407E+00
1913.916667000	-0.448857852	-3.666667E-02	-2.274377E+00
1914.000000000	-0.379026579	1.233333E-01	-2.269347E+00
1914.083333000	-0.127237804	1.600000E-01	-2.301307E+00
1914.166667000	-0.068219063	3.366667E-01	-2.296277E+00
1914.250000000	-0.119213603	2.266667E-01	-2.291247E+00
1914.333333000	-0.169946182	1.400000E-01	-2.286217E+00
1914.416667000	-0.156944579	2.333333E-02	-2.281187E+00
1914.500000000	-0.082478811	9.666667E-02	-2.276158E+00
1914.583333000	-0.187635707	1.733333E-01	-1.334128E+00
1914.666667000	-0.251251891	1.700000E-01	-1.329099E+00
1914.750000000	-0.246057323	7.333333E-02	-1.324071E+00
1914.833333000	-0.201815752	1.066667E-01	-1.319042E+00
1914.916667000	-0.095958976	2.066667E-01	-1.314013E+00
1915.000000000	0.054366993	3.666667E-01	-1.308984E+00
1915.083333000	0.023827165	4.300000E-01	-4.704002E-01
1915.166667000	-0.007219779	4.166667E-01	-4.653724E-01
1915.250000000	-0.015784635	3.633333E-01	-4.603446E-01
1915.333333000	-0.014729010	4.033333E-01	-4.553168E-01
1915.416667000	0.027905985	3.133333E-01	-4.502890E-01
1915.500000000	0.038583419	1.900000E-01	-4.452612E-01
1915.583333000	-0.239985392	1.333333E-02	3.524878E-01
1915.666667000	-0.309641348	5.000000E-02	3.474596E-01
1915.750000000	-0.254247928	0.000000E+00	3.424314E-01
1915.833333000	-0.212520688	-1.000000E-02	3.374032E-01
1915.916667000	-0.224394896	-1.000000E-01	3.323750E-01
1916.000000000	-0.216085790	-1.333333E-01	3.273468E-01
1916.083333000	-0.003405483	-2.033333E-01	-5.908689E-02
1916.166667000	0.055196262	-2.000000E-01	-5.405953E-02
1916.250000000	0.000067308	-6.000000E-02	-4.903218E-02
1916.333333000	-0.082209856	0.000000E+00	-4.400484E-02
1916.416667000	-0.211120223	-2.100000E-01	-3.897750E-02
1916.500000000	-0.467742985	-6.500000E-01	-3.395016E-02
1916.583333000	-0.737519994	-1.053333E+00	-7.303765E-01
1916.666667000	-0.785393904	-1.146667E+00	-7.253485E-01
1916.750000000	-0.709450829	-1.186667E+00	-7.203204E-01
1916.833333000	-0.596050174	-1.103333E+00	-7.152923E-01
1916.916667000	-0.524740828	-1.093333E+00	-7.102642E-01
1917.000000000	-0.581963121	-8.566667E-01	-7.052362E-01
1917.083333000	-0.604980433	-7.100000E-01	-1.648992E+00
1917.166667000	-0.568363459	-5.633333E-01	-1.643963E+00
1917.250000000	-0.504799843	-6.033333E-01	-1.638934E+00
1917.333333000	-0.423401622	-6.200000E-01	-1.633905E+00
1917.416667000	-0.348175371	-6.166667E-01	-1.628876E+00
1917.500000000	-0.331597282	-5.233333E-01	-1.623847E+00
1917.583333000	-0.343812922	-4.933333E-01	-2.001434E+00
1917.666667000	-0.334752577	-4.166667E-01	-1.996404E+00
1917.750000000	-0.317924758	-4.833333E-01	-1.991375E+00
1917.833333000	-0.308560345	-5.100000E-01	-1.986346E+00
1917.916667000	-0.312444239	-6.433333E-01	-1.981316E+00
1918.000000000	-0.342814602	-6.433333E-01	-1.976287E+00
1918.083333000	-0.406357313	-6.433333E-01	-1.932505E+00
1918.166667000	-0.413995895	-5.900000E-01	-1.927476E+00
1918.250000000	-0.380689201	-5.333333E-01	-1.922446E+00
1918.333333000	-0.327404709	-3.733333E-01	-1.917417E+00
1918.416667000	-0.242846862	-3.033333E-01	-1.912388E+00
1918.500000000	-0.193104857	-1.933333E-01	-1.907358E+00
1918.583333000	-0.396644153	-1.100000E-01	-1.240321E+00
1918.666667000	-0.475383125	1.233333E-01	-1.235292E+00
1918.750000000	-0.434201211	3.066667E-01	-1.230264E+00
1918.833333000	-0.337294552	4.300000E-01	-1.225235E+00
1918.916667000	-0.177506246	5.533333E-01	-1.220206E+00
1919.000000000	-0.005989528	6.300000E-01	-1.215178E+00
1919.083333000	-0.032407409	7.000000E-01	-5.955782E-01
1919.166667000	-0.005743071	6.466667E-01	-5.905502E-01
1919.250000000	0.072618297	6.033333E-01	-5.855223E-01
1919.333333000	0.151714447	4.633333E-01	-5.804944E-01
1919.416667000	0.229230306	2.766667E-01	-5.754665E-01
1919.500000000	0.272149244	1.633333E-01	-5.704385E-01
1919.583333000	0.157801517	8.666667E-02	-1.591969E-01
1919.666667000	0.080747439	-3.333333E-03	-1.541694E-01
1919.750000000	0.053739073	-2.866667E-01	-1.491420E-01
1919.833333000	0.043943400	-2.933333E-01	-1.441145E-01
1919.916667000	0.021314726	-2.033333E-01	-1.390871E-01
1920.000000000	-0.021290769	5.333333E-02	-1.340596E-01
1920.083333000	-0.000076641	9.000000E-02	-4.972098E-01
1920.166667000	-0.034257089	3.333333E-02	-4.921820E-01
1920.250000000	-0.103978667	-2.000000E-02	-4.871541E-01
1920.333333000	-0.169871262	-2.000000E-02	-4.821263E-01
1920.416667000	-0.238925436	6.666667E-02	-4.770985E-01
1920.500000000	-0.272190131	9.666667E-02	-4.720707E-01
1920.583333000	-0.107771636	6.000000E-02	-1.072965E+00
1920.666667000	-0.066220199	1.666667E-01	-1.067937E+00
1920.750000000	-0.096102249	6.666667E-02	-1.062909E+00
1920.833333000	-0.122163981	-1.200000E-01	-1.057880E+00
1920.916667000	-0.179383057	-3.233333E-01	-1.052852E+00
1921.000000000	-0.357410900	-4.233333E-01	-1.047823E+00
1921.083333000	-0.568376539	-5.866667E-01	-1.661925E+00
1921.166667000	-0.623213470	-6.433333E-01	-1.656896E+00
1921.250000000	-0.583259749	-7.133333E-01	-1.651867E+00
1921.333333000	-0.503593613	-5.800000E-01	-1.646838E+00
1921.416667000	-0.413604814	-6.133333E-01	-1.641809E+00
1921.500000000	-0.401896752	-4.166667E-01	-1.636780E+00
1921.583333000	-0.544691691	-3.500000E-01	-1.672097E+00
1921.666667000	-0.599146219	-2.666667E-01	-1.667068E+00
1921.750000000	-0.587920423	-4.400000E-01	-1.662039E+00
1921.833333000	-0.558228543	-3.533333E-01	-1.657010E+00
1921.916667000	-0.496876294	-4.400000E-01	-1.651981E+00
1922.000000000	-0.365225372	-1.966667E-01	-1.646952E+00
1922.083333000	-0.214288290	-1.300000E-01	-1.330213E+00
1922.166667000	-0.140369085	-1.066667E-01	-1.325184E+00
1922.250000000	-0.108014352	-1.166667E-01	-1.320156E+00
1922.333333000	-0.084054028	-2.833333E-01	-1.315127E+00
1922.416667000	-0.048322161	-1.866667E-01	-1.310098E+00
1922.500000000	-0.095917130	-3.300000E-01	-1.305069E+00
1922.583333000	-0.440031388	-3.166667E-01	-7.128507E-01
1922.666667000	-0.527359970	-4.400000E-01	-7.078226E-01
1922.750000000	-0.452551148	-3.966667E-01	-7.027946E-01
1922.833333000	-0.361853557	-4.766667E-01	-6.977665E-01
1922.916667000	-0.276552770	-4.366667E-01	-6.927385E-01
1923.000000000	-0.179257686	-4.500000E-01	-6.877104E-01
1923.083333000	-0.107909563	-3.066667E-01	-4.182029E-01
1923.166667000	-0.110685453	-1.966667E-01	-4.131751E-01
1923.250000000	-0.146128214	-1.533333E-01	-4.081474E-01
1923.333333000	-0.179578774	-1.700000E-01	-4.031196E-01
1923.416667000	-0.198438805	-3.033333E-01	-3.980919E-01
1923.500000000	-0.193059124	-2.766667E-01	-3.930642E-01
1923.583333000	-0.149144672	-1.466667E-01	-4.672432E-01
1923.666667000	-0.121786926	1.233333E-01	-4.622154E-01
1923.750000000	-0.110786181	3.266667E-01	-4.571876E-01
1923.833333000	-0.110582742	4.000000E-01	-4.521598E-01
1923.916667000	-0.149981132	3.100000E-01	-4.471320E-01
1924.000000000	-0.262838094	2.133333E-01	-4.421043E-01
1924.083333000	-0.336982681	1.866667E-01	-1.002542E+00
1924.166667000	-0.358322345	1.266667E-01	-9.975139E-01
1924.250000000	-0.358364626	-1.133333E-01	-9.924855E-01
1924.333333000	-0.356598386	-3.066667E-01	-9.874572E-01
1924.416667000	-0.380450575	-4.666667E-01	-9.824288E-01
1924.500000000	-0.370550102	-5.466667E-01	-9.774004E-01
1924.583333000	-0.126391173	-7.000000E-01	-1.532277E+00
1924.666667000	-0.019909758	-7.566667E-01	-1.527248E+00
1924.750000000	-0.003652481	-8.666667E-01	-1.522219E+00
1924.833333000	0.007334393	-7.633333E-01	-1.517190E+00
1924.916667000	-0.000978272	-8.866667E-01	-1.512161E+00
1925.000000000	-0.074575749	-7.900000E-01	-1.507133E+00
1925.083333000	-0.159634958	-8.766667E-01	-1.872637E+00
1925.166667000	-0.192046440	-6.866667E-01	-1.867608E+00
1925.250000000	-0.192286510	-5.700000E-01	-1.862579E+00
1925.333333000	-0.173508975	-5.433333E-01	-1.857549E+00
1925.416667000	-0.122536490	-3.833333E-01	-1.852520E+00
1925.500000000	-0.052808626	-1.933333E-01	-1.847491E+00
1925.583333000	-0.084921393	9.666667E-02	-1.416092E+00
1925.666667000	-0.102969953	2.100000E-01	-1.411064E+00
1925.750000000	-0.085230220	3.533333E-01	-1.406035E+00
1925.833333000	-0.047548527	5.366667E-01	-1.401006E+00
1925.916667000	0.024829296	6.033333E-01	-1.395977E+00
1926.000000000	0.143399211	6.733333E-01	-1.390948E+00
1926.083333000	0.186306590	6.500000E-01	-8.016574E-01
1926.166667000	0.203102870	6.200000E-01	-7.966292E-01
1926.250000000	0.190790224	5.400000E-01	-7.916010E-01
1926.333333000	0.145394778	4.266667E-01	-7.865729E-01
1926.416667000	0.108115393	3.433333E-01	-7.815447E-01
1926.500000000	0.100282939	1.800000E-01	-7.765166E-01
1926.583333000	0.001971044	5.333333E-02	-8.603967E-02
1926.666667000	0.013192756	-1.266667E-01	-8.101228E-02
1926.750000000	0.074333069	-3.133333E-01	-7.598490E-02
1926.833333000	0.120467063	-4.233333E-01	-7.095753E-02
1926.916667000	0.138049620	-3.366667E-01	-6.593016E-02
1927.000000000	0.113451869	-1.200000E-01	-6.090280E-02
1927.083333000	0.039939614	-1.133333E-01	-1.275009E-01
1927.166667000	-0.062056692	-1.000000E-01	-1.224735E-01
1927.250000000	-0.158656132	-3.133333E-01	-1.174460E-01
1927.333333000	-0.229978460	-2.900000E-01	-1.124186E-01
1927.416667000	-0.290734624	-3.500000E-01	-1.073912E-01
1927.500000000	-0.341204038	-2.033333E-01	-1.023638E-01
1927.583333000	-0.251228694	-2.066667E-01	-6.006192E-01
1927.666667000	-0.127667640	-1.466667E-01	-5.955913E-01
1927.750000000	-0.006377002	-2.033333E-01	-5.905633E-01
1927.833333000	0.101479002	-6.333333E-02	-5.855354E-01
1927.916667000	0.129959885	4.666667E-02	-5.805075E-01
1928.000000000	0.017772083	2.100000E-01	-5.754796E-01
1928.083333000	-0.040915123	1.666667E-01	-1.465507E+00
1928.166667000	-0.031530587	9.333333E-02	-1.460478E+00
1928.250000000	0.000464718	2.666667E-02	-1.455449E+00
1928.333333000	0.032490961	-6.666667E-03	-1.450420E+00
1928.416667000	0.014078025	-9.666667E-02	-1.445391E+00
1928.500000000	-0.145417374	-1.633333E-01	-1.440362E+00
1928.583333000	-0.361849950	-2.266667E-01	-2.009981E+00
1928.666667000	-0.422238565	-2.333333E-01	-2.004951E+00
1928.750000000	-0.409986894	-2.333333E-01	-1.999922E+00
1928.833333000	-0.392483830	-2.700000E-01	-1.994893E+00
1928.916667000	-0.387827649	-3.266667E-01	-1.989863E+00
1929.000000000	-0.368995428	-3.333333E-01	-1.984834E+00
1929.083333000	-0.233496483	-2.533333E-01	-2.247428E+00
1929.166667000	-0.117361929	-1.633333E-01	-2.242398E+00
1929.250000000	-0.024848985	-1.966667E-01	-2.237369E+00
1929.333333000	0.066295574	-1.500000E-01	-2.232339E+00
1929.416667000	0.181844989	-8.333333E-02	-2.227309E+00
1929.500000000	0.262185571	-1.666667E-02	-2.222280E+00
1929.583333000	0.062813778	-3.333333E-02	-1.392277E+00
1929.666667000	-0.002373624	-3.000000E-02	-1.387248E+00
1929.750000000	0.029687966	1.666667E-02	-1.382219E+00
1929.833333000	0.065317909	1.766667E-01	-1.377190E+00
1929.916667000	0.115392625	2.900000E-01	-1.372162E+00
1930.000000000	0.154222304	4.433333E-01	-1.367133E+00
1930.083333000	-0.027105521	4.500000E-01	-5.254702E-01
1930.166667000	-0.123307843	4.533333E-01	-5.204424E-01
1930.250000000	-0.137305065	2.500000E-01	-5.154145E-01
1930.333333000	-0.124515235	1.266667E-01	-5.103867E-01
1930.416667000	-0.056163330	6.666667E-02	-5.053588E-01
1930.500000000	0.071823532	1.200000E-01	-5.003310E-01
1930.583333000	0.044269627	2.500000E-01	4.600277E-01
1930.666667000	0.070677261	3.166667E-01	4.549994E-01
1930.750000000	0.137178407	5.600000E-01	4.499710E-01
1930.833333000	0.183619910	5.766667E-01	4.449427E-01
1930.916667000	0.173234216	6.500000E-01	4.399144E-01
1931.000000000	0.062413568	7.066667E-01	4.348861E-01
1931.083333000	-0.096356644	6.800000E-01	1.898331E-01
1931.166667000	-0.149768008	6.100000E-01	1.848051E-01
1931.250000000	-0.158084492	4.400000E-01	1.797771E-01
1931.333333000	-0.176968369	4.566667E-01	1.747490E-01
1931.416667000	-0.241391627	4.133333E-01	1.697210E-01
1931.500000000	-0.313936961	3.366667E-01	1.646930E-01
1931.583333000	-0.195637939	4.666667E-02	-4.824581E-01
1931.666667000	-0.160960857	-1.733333E-01	-4.774303E-01
1931.750000000	-0.173408933	-2.933333E-01	-4.724025E-01
1931.833333000	-0.174958785	-2.800000E-01	-4.673747E-01
1931.916667000	-0.214892532	-3.166667E-01	-4.623469E-01
1932.000000000	-0.270728312	-3.666667E-01	-4.573191E-01
1932.083333000	-0.031255624	-2.266667E-01	-1.607162E+00
1932.166667000	0.093685137	-1.133333E-01	-1.602133E+00
1932.250000000	0.111351843	-4.333333E-02	-1.597104E+00
1932.333333000	0.095511463	-1.266667E-01	-1.592075E+00
1932.416667000	0.023727792	-2.533333E-01	-1.587046E+00
1932.500000000	-0.112779825	-2.933333E-01	-1.582017E+00
1932.583333000	-0.122676852	-3.066667E-01	-2.236149E+00
1932.666667000	-0.039346253	-1.833333E-01	-2.231119E+00
1932.750000000	0.057408871	-1.766667E-01	-2.226090E+00
1932.833333000	0.136825131	-2.500000E-01	-2.221060E+00
1932.916667000	0.171077210	-2.566667E-01	-2.216030E+00
1933.000000000	0.141621848	-2.666667E-01	-2.211001E+00
1933.083333000	0.121899623	-1.900000E-01	-2.555301E+00
1933.166667000	0.088511139	-1.966667E-01	-2.550271E+00
1933.250000000	0.041462212	-3.000000E-01	-2.545241E+00
1933.333333000	0.002357886	-5.200000E-01	-2.540211E+00
1933.416667000	0.012462597	-6.700000E-01	-2.535181E+00
1933.500000000	0.009715149	-7.833333E-01	-2.530151E+00
1933.583333000	-0.285483956	-8.166667E-01	-1.680997E+00
1933.666667000	-0.458441368	-1.016667E+00	-1.675968E+00
1933.750000000	-0.530889158	-1.040000E+00	-1.670939E+00
1933.833333000	-0.573004902	-1.096667E+00	-1.665910E+00
1933.916667000	-0.536411575	-1.066667E+00	-1.660881E+00
1934.000000000	-0.333634924	-1.060000E+00	-1.655852E+00
1934.083333000	-0.117147440	-1.033333E+00	-8.136946E-01
1934.166667000	-0.055767869	-8.500000E-01	-8.086664E-01
1934.250000000	-0.060554913	-7.800000E-01	-8.036382E-01
1934.333333000	-0.059774051	-6.133333E-01	-7.986101E-01
1934.416667000	-0.001000199	-6.366667E-01	-7.935819E-01
1934.500000000	0.054465044	-6.666667E-01	-7.885537E-01
1934.583333000	-0.196349749	-7.200000E-01	2.547926E-01
1934.666667000	-0.262925971	-6.966667E-01	2.497645E-01
1934.750000000	-0.206810797	-5.766667E-01	2.447364E-01
1934.833333000	-0.141685787	-4.600000E-01	2.397083E-01
1934.916667000	-0.102105557	-4.166667E-01	2.346802E-01
1935.000000000	-0.171097042	-3.066667E-01	2.296521E-01
1935.083333000	-0.380375958	-3.000000E-01	5.687801E-02
1935.166667000	-0.458056329	-3.133333E-01	5.185013E-02
1935.250000000	-0.450298456	-5.133333E-01	4.682225E-02
1935.333333000	-0.429570515	-5.833333E-01	4.179437E-02
1935.416667000	-0.430351050	-6.300000E-01	3.676650E-02
1935.500000000	-0.381917027	-4.333333E-01	3.173864E-02
1935.583333000	-0.078528728	-3.033333E-01	-5.220543E-01
1935.666667000	0.051926639	-7.000000E-02	-5.170264E-01
1935.750000000	0.053372411	-4.000000E-02	-5.119986E-01
1935.833333000	0.014663727	-2.666667E-02	-5.069707E-01
1935.916667000	-0.091984525	-2.666667E-02	-5.019429E-01
1936.000000000	-0.248464233	4.666667E-02	-4.969150E-01
1936.083333000	-0.181323478	1.000000E-01	-1.501181E+00
1936.166667000	-0.145651801	1.500000E-01	-1.496152E+00
1936.250000000	-0.145203285	1.933333E-01	-1.491123E+00
1936.333333000	-0.137618423	1.033333E-01	-1.486094E+00
1936.416667000	-0.156379613	-6.333333E-02	-1.481065E+00
1936.500000000	-0.261598265	-2.566667E-01	-1.476036E+00
1936.583333000	-0.360005078	-2.433333E-01	-2.008951E+00
1936.666667000	-0.364517768	-1.166667E-01	-2.003921E+00
1936.750000000	-0.334504843	-1.266667E-01	-1.998892E+00
1936.833333000	-0.305766040	3.666667E-02	-1.993862E+00
1936.916667000	-0.282466585	-7.000000E-02	-1.988833E+00
1937.000000000	-0.188535540	1.133333E-01	-1.983803E+00
1937.083333000	0.097841892	2.000000E-01	-2.206004E+00
1937.166667000	0.227112241	2.700000E-01	-2.200975E+00
1937.250000000	0.254555527	1.100000E-01	-2.195945E+00
1937.333333000	0.264549339	-2.166667E-01	-2.190915E+00
1937.416667000	0.288191387	-2.100000E-01	-2.185886E+00
1937.500000000	0.302923662	-1.933333E-01	-2.180856E+00
1937.583333000	0.163182778	-1.366667E-01	-1.600789E+00
1937.666667000	0.105579916	-2.100000E-01	-1.595760E+00
1937.750000000	0.097551807	-1.466667E-01	-1.590731E+00
1937.833333000	0.093253489	-1.566667E-01	-1.585702E+00
1937.916667000	0.113269209	-1.700000E-01	-1.580673E+00
1938.000000000	0.093305731	-2.066667E-01	-1.575644E+00
1938.083333000	-0.188460300	-1.200000E-01	-9.377313E-01
1938.166667000	-0.335239278	-1.100000E-01	-9.327030E-01
1938.250000000	-0.385474988	-2.600000E-01	-9.276747E-01
1938.333333000	-0.410593880	-4.966667E-01	-9.226464E-01
1938.416667000	-0.375573056	-6.433333E-01	-9.176181E-01
1938.500000000	-0.239490735	-7.466667E-01	-9.125898E-01
1938.583333000	-0.144274101	-6.233333E-01	-2.706078E-01
1938.666667000	-0.118395287	-6.800000E-01	-2.655802E-01
1938.750000000	-0.126904961	-6.166667E-01	-2.605526E-01
1938.833333000	-0.162301190	-6.900000E-01	-2.555251E-01
1938.916667000	-0.226083990	-6.066667E-01	-2.504975E-01
1939.000000000	-0.249276033	-5.966667E-01	-2.454699E-01
1939.083333000	-0.107091205	-5.633333E-01	-4.227154E-01
1939.166667000	-0.052907518	-4.333333E-01	-4.176876E-01
1939.250000000	-0.072409081	-2.933333E-01	-4.126599E-01
1939.333333000	-0.110331769	-2.466667E-01	-4.076321E-01
1939.416667000	-0.179062006	-2.033333E-01	-4.026044E-01
1939.500000000	-0.323472493	-2.200000E-01	-3.975767E-01
1939.583333000	-0.457884455	5.333333E-02	-9.139683E-01
1939.666667000	-0.492968433	-1.500000E-01	-9.089400E-01
1939.750000000	-0.465791025	-1.200000E-01	-9.039117E-01
1939.833333000	-0.415000611	-2.000000E-01	-8.988834E-01
1939.916667000	-0.383513554	1.933333E-01	-8.938552E-01
1940.000000000	-0.325522062	4.766667E-01	-8.888269E-01
1940.083333000	-0.041663066	6.166667E-01	-1.554862E+00
1940.166667000	0.035468976	5.700000E-01	-1.549833E+00
1940.250000000	-0.016874383	4.266667E-01	-1.544804E+00
1940.333333000	-0.081724148	3.566667E-01	-1.539775E+00
1940.416667000	-0.156013313	3.400000E-01	-1.534746E+00
1940.500000000	-0.319516047	3.133333E-01	-1.529717E+00
1940.583333000	-0.575025680	1.566667E-01	-1.752623E+00
1940.666667000	-0.614883978	1.533333E-01	-1.747593E+00
1940.750000000	-0.539750729	2.666667E-01	-1.742564E+00
1940.833333000	-0.450884003	5.333333E-01	-1.737535E+00
1940.916667000	-0.359824452	6.533333E-01	-1.732506E+00
1941.000000000	-0.220250029	6.966667E-01	-1.727477E+00
1941.083333000	-0.031495997	7.433333E-01	-1.556447E+00
1941.166667000	0.017302893	8.533333E-01	-1.551418E+00
1941.250000000	0.001362042	9.666667E-01	-1.546389E+00
1941.333333000	-0.007628240	8.366667E-01	-1.541360E+00
1941.416667000	0.020740811	7.000000E-01	-1.536331E+00
1941.500000000	0.068386410	5.366667E-01	-1.531302E+00
1941.583333000	0.012403929	4.833333E-01	-1.096888E+00
1941.666667000	0.012761651	4.866667E-01	-1.091860E+00
1941.750000000	0.044071985	5.666667E-01	-1.086831E+00
1941.833333000	0.065134608	7.233333E-01	-1.081803E+00
1941.916667000	0.083879455	6.866667E-01	-1.076775E+00
1942.000000000	0.083402174	5.833333E-01	-1.071746E+00
1942.083333000	-0.038574274	3.266667E-01	-6.901273E-01
1942.166667000	-0.115947041	3.300000E-01	-6.850993E-01
1942.250000000	-0.187835011	1.333333E-01	-6.800712E-01
1942.333333000	-0.289478950	1.666667E-02	-6.750432E-01
1942.416667000	-0.388526366	-2.566667E-01	-6.700152E-01
1942.500000000	-0.344219233	-3.766667E-01	-6.649872E-01
1942.583333000	-0.053971613	-5.200000E-01	-5.739927E-01
1942.666667000	0.045508424	-6.700000E-01	-5.689648E-01
1942.750000000	0.036705978	-7.633333E-01	-5.639369E-01
1942.833333000	0.021271603	-8.266667E-01	-5.589090E-01
1942.916667000	-0.017330139	-9.833333E-01	-5.538811E-01
1943.000000000	-0.130810056	-1.010000E+00	-5.488532E-01
1943.083333000	-0.262143883	-9.300000E-01	-8.932313E-01
1943.166667000	-0.304095110	-6.633333E-01	-8.882031E-01
1943.250000000	-0.296886154	-4.300000E-01	-8.831748E-01
1943.333333000	-0.274048646	-2.733333E-01	-8.781466E-01
1943.416667000	-0.270588045	-1.666667E-01	-8.731183E-01
1943.500000000	-0.289770294	-9.000000E-02	-8.680901E-01
1943.583333000	-0.187644817	-1.066667E-01	-1.442237E+00
1943.666667000	-0.122607065	-2.266667E-01	-1.437209E+00
1943.750000000	-0.095176069	-4.300000E-01	-1.432180E+00
1943.833333000	-0.082100162	-4.633333E-01	-1.427151E+00
1943.916667000	-0.097086279	-3.933333E-01	-1.422122E+00
1944.000000000	-0.105328142	-2.700000E-01	-1.417093E+00
1944.083333000	0.007372366	-1.800000E-01	-1.804008E+00
1944.166667000	-0.032755212	-9.333333E-02	-1.798979E+00
1944.250000000	-0.175860191	-3.333333E-03	-1.793949E+00
1944.333333000	-0.337006826	3.333333E-03	-1.788920E+00
1944.416667000	-0.459306684	2.000000E-02	-1.783891E+00
1944.500000000	-0.387256603	6.666667E-03	-1.778862E+00
1944.583333000	-0.031115581	0.000000E+00	-1.584880E+00
1944.666667000	0.125525546	-4.333333E-02	-1.579851E+00
1944.750000000	0.157373636	-6.000000E-02	-1.574822E+00
1944.833333000	0.171879954	-5.000000E-02	-1.569793E+00
1944.916667000	0.190820098	-1.133333E-01	-1.564764E+00
1945.000000000	0.126545554	-2.400000E-01	-1.559735E+00
1945.083333000	-0.227380779	-4.766667E-01	-9.819357E-01
1945.166667000	-0.406229530	-6.466667E-01	-9.769074E-01
1945.250000000	-0.460504668	-7.533333E-01	-9.718790E-01
1945.333333000	-0.478851433	-7.633333E-01	-9.668507E-01
1945.416667000	-0.437733860	-6.866667E-01	-9.618223E-01
1945.500000000	-0.282007581	-6.433333E-01	-9.567940E-01
1945.583333000	-0.100780729	-5.500000E-01	-4.937641E-01
1945.666667000	-0.046005753	-5.066667E-01	-4.887362E-01
1945.750000000	-0.036825787	-4.033333E-01	-4.837084E-01
1945.833333000	-0.017279357	-3.533333E-01	-4.786806E-01
1945.916667000	0.014088931	-3.200000E-01	-4.736528E-01
1946.000000000	0.002875187	-2.800000E-01	-4.686250E-01
1946.083333000	-0.127374469	-2.400000E-01	-3.055811E-01
1946.166667000	-0.158083634	-1.833333E-01	-3.005535E-01
1946.250000000	-0.131868744	-1.433333E-01	-2.955259E-01
1946.333333000	-0.112342769	4.666667E-02	-2.904983E-01
1946.416667000	-0.133427057	1.400000E-01	-2.854707E-01
1946.500000000	-0.201871797	1.233333E-01	-2.804431E-01
1946.583333000	-0.213756088	7.333333E-02	-6.861792E-01
1946.666667000	-0.234198514	6.333333E-02	-6.811511E-01
1946.750000000	-0.276689028	9.333333E-02	-6.761231E-01
1946.833333000	-0.330743440	1.833333E-01	-6.710951E-01
1946.916667000	-0.413165106	2.300000E-01	-6.660670E-01
1947.000000000	-0.458429832	1.766667E-01	-6.610390E-01
1947.083333000	-0.232377588	1.066667E-01	-1.302121E+00
1947.166667000	-0.101962268	1.000000E-02	-1.297093E+00
1947.250000000	-0.052745097	1.000000E-02	-1.292064E+00
1947.333333000	-0.021936552	5.666667E-02	-1.287035E+00
1947.416667000	-0.046407495	-4.333333E-02	-1.282007E+00
1947.500000000	-0.162945663	-6.000000E-02	-1.276978E+00
1947.583333000	-0.214154704	-4.233333E-01	-1.977473E+00
1947.666667000	-0.241763313	-5.633333E-01	-1.972443E+00
1947.750000000	-0.278767885	-7.866667E-01	-1.967414E+00
1947.833333000	-0.322101252	-5.633333E-01	-1.962385E+00
1947.916667000	-0.379523294	-3.033333E-01	-1.957355E+00
1948.000000000	-0.449028460	-8.000000E-02	-1.952326E+00
1948.083333000	-0.436974463	3.333333E-02	-2.254572E+00
1948.166667000	-0.361587605	7.000000E-02	-2.249542E+00
1948.250000000	-0.257976831	2.866667E-01	-2.244512E+00
1948.333333000	-0.138480078	3.166667E-01	-2.239482E+00
1948.416667000	-0.000715457	2.200000E-01	-2.234453E+00
1948.500000000	0.058749607	-1.666667E-02	-2.229423E+00
1948.583333000	-0.204577287	-2.233333E-01	-1.689547E+00
1948.666667000	-0.407337849	-2.566667E-01	-1.684518E+00
1948.750000000	-0.531844195	-2.733333E-01	-1.679488E+00
1948.833333000	-0.620564001	-2.533333E-01	-1.674459E+00
1948.916667000	-0.619977696	-2.166667E-01	-1.669430E+00
