Year	Model	Data	Forcing
1873.666667000	0.769912639	1.500000E+00	4.444607E-01
1873.750000000	0.724222652	1.233333E+00	4.394153E-01
1873.833333000	0.667657330	-5.666667E-01	4.343698E-01
1873.916667000	0.604391460	-8.000000E-01	4.293243E-01
1874.000000000	0.436619426	-2.666667E-01	4.242788E-01
1874.083333000	0.117225517	1.166667E+00	2.667518E-01
1874.166667000	0.082182515	1.266667E+00	2.617065E-01
1874.250000000	0.183976125	4.333333E-01	2.566611E-01
1874.333333000	0.290270486	1.333333E-01	2.516158E-01
1874.416667000	0.357819893	2.666667E-01	2.465705E-01
1874.500000000	0.264147632	6.000000E-01	2.415251E-01
1874.583333000	-0.058378560	-1.333333E-01	-7.033709E-01
1874.666667000	-0.278678617	-9.333333E-01	-6.983259E-01
1874.750000000	-0.410984257	-1.033333E+00	-6.932809E-01
1874.833333000	-0.501456662	-1.466667E+00	-6.882360E-01
1874.916667000	-0.537761057	-8.666667E-01	-6.831910E-01
1875.000000000	-0.393747102	-8.666667E-01	-6.781460E-01
1875.083333000	0.053277841	6.666667E-01	-1.309695E+00
1875.166667000	0.190062452	7.333333E-01	-1.304650E+00
1875.250000000	0.134143606	6.333333E-01	-1.299605E+00
1875.333333000	0.048612653	-5.333333E-01	-1.294559E+00
1875.416667000	-0.027897466	-5.333333E-01	-1.289514E+00
1875.500000000	-0.033249172	-3.333333E-01	-1.284468E+00
1875.583333000	0.128781345	-3.666667E-01	-1.758069E+00
1875.666667000	0.253419761	-1.366667E+00	-1.753024E+00
1875.750000000	0.340282980	-1.366667E+00	-1.747978E+00
1875.833333000	0.427907885	-1.066667E+00	-1.742932E+00
1875.916667000	0.519572412	-5.333333E-01	-1.737886E+00
1876.000000000	0.549985663	-1.000000E+00	-1.732840E+00
1876.083333000	0.417132241	-1.166667E+00	-1.328657E+00
1876.166667000	0.331679984	-1.100000E+00	-1.323611E+00
1876.250000000	0.270612920	-7.333333E-01	-1.318566E+00
1876.333333000	0.197844257	-4.666667E-01	-1.313521E+00
1876.416667000	0.129384932	4.333333E-01	-1.308475E+00
1876.500000000	0.104182043	5.000000E-01	-1.303430E+00
1876.583333000	0.112845422	4.666667E-01	-9.271776E-01
1876.666667000	0.033123115	1.000000E-01	-9.221325E-01
1876.750000000	-0.091324404	0.000000E+00	-9.170873E-01
1876.833333000	-0.204791286	6.000000E-01	-9.120422E-01
1876.916667000	-0.258783926	6.666667E-01	-9.069971E-01
1877.000000000	-0.151207315	1.133333E+00	-9.019519E-01
1877.083333000	0.142225028	6.333333E-01	4.263927E-02
1877.166667000	0.336823486	9.333333E-01	3.759411E-02
1877.250000000	0.438248839	5.666667E-01	3.254895E-02
1877.333333000	0.495490799	1.433333E+00	2.750380E-02
1877.416667000	0.524570698	1.600000E+00	2.245865E-02
1877.500000000	0.540380591	1.966667E+00	1.741350E-02
1877.583333000	0.551638685	1.733333E+00	2.208812E-01
1877.666667000	0.560095423	1.733333E+00	2.158359E-01
1877.750000000	0.567310566	1.833333E+00	2.107906E-01
1877.833333000	0.581109038	1.666667E+00	2.057453E-01
1877.916667000	0.599255391	1.200000E+00	2.007000E-01
1878.000000000	0.570770670	1.633333E+00	1.956547E-01
1878.083333000	0.461517471	1.466667E+00	2.414625E-01
1878.166667000	0.476596671	1.366667E+00	2.364171E-01
1878.250000000	0.532413809	3.000000E-01	2.313718E-01
1878.333333000	0.568344376	3.333333E-02	2.263265E-01
1878.416667000	0.555193979	-4.333333E-01	2.212812E-01
1878.500000000	0.340858355	-1.666667E-01	2.162359E-01
1878.583333000	-0.162211325	-7.666667E-01	-6.972418E-01
1878.666667000	-0.445109077	-8.666667E-01	-6.921968E-01
1878.750000000	-0.570825893	-1.200000E+00	-6.871518E-01
1878.833333000	-0.635910329	-1.366667E+00	-6.821069E-01
1878.916667000	-0.642517593	-1.266667E+00	-6.770619E-01
1879.000000000	-0.517203949	-1.466667E+00	-6.720170E-01
1879.083333000	-0.186028391	-8.666667E-01	-1.207909E+00
1879.166667000	-0.051137810	-5.333333E-01	-1.202863E+00
1879.250000000	-0.021989899	-2.666667E-01	-1.197818E+00
1879.333333000	0.014541401	-2.666667E-01	-1.192772E+00
1879.416667000	0.059293909	-6.000000E-01	-1.187727E+00
1879.500000000	-0.007293703	-8.333333E-01	-1.182682E+00
1879.583333000	-0.295989818	-9.666667E-01	-1.652379E+00
1879.666667000	-0.477190308	-8.333333E-01	-1.647334E+00
1879.750000000	-0.553727870	-8.333333E-01	-1.642288E+00
1879.833333000	-0.569025050	-7.333333E-01	-1.637242E+00
1879.916667000	-0.507102523	-1.133333E+00	-1.632196E+00
1880.000000000	-0.288904114	-6.666667E-01	-1.627151E+00
1880.083333000	0.079042183	-7.333333E-01	-1.305119E+00
1880.166667000	0.166928260	1.000000E-01	-1.300074E+00
1880.250000000	0.101262293	-2.333333E-01	-1.295028E+00
1880.333333000	0.017842238	3.333333E-02	-1.289983E+00
1880.416667000	-0.038826787	2.666667E-01	-1.284937E+00
1880.500000000	-0.005561614	6.000000E-01	-1.279892E+00
1880.583333000	0.138298463	7.666667E-01	-1.079140E+00
1880.666667000	0.166128639	6.666667E-01	-1.074095E+00
1880.750000000	0.127955507	9.000000E-01	-1.069050E+00
1880.833333000	0.092475788	1.000000E+00	-1.064005E+00
1880.916667000	0.086921036	9.000000E-01	-1.058959E+00
1881.000000000	0.123027002	8.333333E-01	-1.053914E+00
1881.083333000	0.166649061	1.133333E+00	-4.478542E-01
1881.166667000	0.220804936	1.533333E+00	-4.428095E-01
1881.250000000	0.272475234	1.233333E+00	-4.377647E-01
1881.333333000	0.318035234	7.000000E-01	-4.327199E-01
1881.416667000	0.366619375	5.666667E-01	-4.276752E-01
1881.500000000	0.453605046	1.066667E+00	-4.226304E-01
1881.583333000	0.592461039	1.400000E+00	-3.998036E-01
1881.666667000	0.613634379	1.600000E+00	-3.947589E-01
1881.750000000	0.579077766	8.000000E-01	-3.897142E-01
1881.833333000	0.550955229	1.333333E-01	-3.846694E-01
1881.916667000	0.536134046	-5.000000E-01	-3.796247E-01
1882.000000000	0.489376300	-2.333333E-01	-3.745800E-01
1882.083333000	0.357316095	6.666667E-02	-3.546023E-01
1882.166667000	0.260269186	-3.000000E-01	-3.495576E-01
1882.250000000	0.173547130	-7.666667E-01	-3.445129E-01
1882.333333000	0.077632332	-8.000000E-01	-3.394682E-01
1882.416667000	-0.019368760	-4.000000E-01	-3.344235E-01
1882.500000000	-0.083504894	3.000000E-01	-3.293789E-01
1882.583333000	-0.062498478	2.666667E-01	-9.131345E-01
1882.666667000	-0.123989095	-2.333333E-01	-9.080893E-01
1882.750000000	-0.211709286	-1.666667E-01	-9.030442E-01
1882.833333000	-0.261411766	-6.333333E-01	-8.979991E-01
1882.916667000	-0.248203376	1.333333E-01	-8.929539E-01
1883.000000000	-0.083739812	-6.666667E-02	-8.879088E-01
1883.083333000	0.295709022	1.033333E+00	-1.112256E+00
1883.166667000	0.438505498	3.333333E-01	-1.107211E+00
1883.250000000	0.441459155	1.333333E-01	-1.102165E+00
1883.333333000	0.423790820	-4.333333E-01	-1.097120E+00
1883.416667000	0.407203445	-3.333333E-02	-1.092075E+00
1883.500000000	0.406514120	-2.000000E-01	-1.087029E+00
1883.583333000	0.448580781	-2.333333E-01	-1.163685E+00
1883.666667000	0.489723563	-4.333333E-01	-1.158640E+00
1883.750000000	0.507452371	-6.333333E-01	-1.153595E+00
1883.833333000	0.508251026	-7.666667E-01	-1.148549E+00
1883.916667000	0.505180824	-2.666667E-01	-1.143504E+00
1884.000000000	0.496497927	6.333333E-01	-1.138459E+00
1884.083333000	0.460640956	8.000000E-01	-7.712189E-01
1884.166667000	0.456010325	9.666667E-01	-7.661739E-01
1884.250000000	0.448523670	6.666667E-01	-7.611288E-01
1884.333333000	0.424880139	6.666667E-01	-7.560838E-01
1884.416667000	0.391228147	2.666667E-01	-7.510388E-01
1884.500000000	0.300471153	1.666667E-01	-7.459938E-01
1884.583333000	0.096978821	1.666667E-01	-5.636289E-01
1884.666667000	0.013192286	1.333333E-01	-5.585840E-01
1884.750000000	0.015083574	2.333333E-01	-5.535392E-01
1884.833333000	0.056298075	2.333333E-01	-5.484943E-01
1884.916667000	0.137503828	5.000000E-01	-5.434494E-01
1885.000000000	0.284670358	4.000000E-01	-5.384046E-01
1885.083333000	0.477537642	7.000000E-01	-4.876573E-01
1885.166667000	0.488434434	7.000000E-01	-4.826125E-01
1885.250000000	0.402089922	1.300000E+00	-4.775677E-01
1885.333333000	0.305237178	1.333333E+00	-4.725229E-01
1885.416667000	0.232444353	1.400000E+00	-4.674781E-01
1885.500000000	0.267872608	1.000000E+00	-4.624333E-01
1885.583333000	0.498268353	1.033333E+00	-7.697321E-01
1885.666667000	0.606254238	1.266667E+00	-7.646871E-01
1885.750000000	0.631506054	1.866667E+00	-7.596420E-01
1885.833333000	0.650646311	1.366667E+00	-7.545970E-01
1885.916667000	0.655400946	1.266667E+00	-7.495520E-01
1886.000000000	0.498214463	2.666667E-01	-7.445070E-01
1886.083333000	0.066072376	7.000000E-01	-1.001819E+00
1886.166667000	-0.119832495	1.000000E-01	-9.967741E-01
1886.250000000	-0.167043243	1.000000E-01	-9.917289E-01
1886.333333000	-0.193189254	-2.333333E-01	-9.866837E-01
1886.416667000	-0.197534642	-5.666667E-01	-9.816385E-01
1886.500000000	-0.128298313	-8.666667E-01	-9.765933E-01
1886.583333000	0.050064492	-1.266667E+00	-1.313852E+00
1886.666667000	0.069551374	-1.200000E+00	-1.308807E+00
1886.750000000	0.005715773	-9.000000E-01	-1.303761E+00
1886.833333000	-0.055420028	-1.466667E+00	-1.298716E+00
1886.916667000	-0.086708998	-1.366667E+00	-1.293670E+00
1887.000000000	-0.040132380	-1.700000E+00	-1.288625E+00
1887.083333000	0.104115568	-8.333333E-01	-1.218214E+00
1887.166667000	0.128902697	-9.000000E-01	-1.213169E+00
1887.250000000	0.087848181	-4.000000E-01	-1.208123E+00
1887.333333000	0.054701387	-2.333333E-01	-1.203078E+00
1887.416667000	0.056322555	3.000000E-01	-1.198033E+00
1887.500000000	0.067450507	3.333333E-01	-1.192987E+00
1887.583333000	0.012540868	3.333333E-01	-8.221123E-01
1887.666667000	-0.003819382	2.000000E-01	-8.170672E-01
1887.750000000	0.026870969	4.333333E-01	-8.120221E-01
1887.833333000	0.095503440	6.000000E-01	-8.069771E-01
1887.916667000	0.204563549	2.333333E-01	-8.019320E-01
1888.000000000	0.326979556	1.666667E-01	-7.968869E-01
1888.083333000	0.381686046	7.000000E-01	-2.889011E-01
1888.166667000	0.410697117	1.266667E+00	-2.838564E-01
